geo_id,geography_name,borough,total_renter_households,rent_burdened_households,severely_rent_burdened_households,rent_burden_rate,severe_rent_burden_rate
1400000US36081066501,Census Tract 665.01; Queens County; New York,Queens,692,248,143,35.8,20.7
1400000US36081070700,Census Tract 707; Queens County; New York,Queens,179,79,37,44.1,20.7
1400000US36081126700,Census Tract 1267; Queens County; New York,Queens,225,70,47,31.1,20.9
1400000US36081103202,Census Tract 1032.02; Queens County; New York,Queens,1632,948,345,58.1,21.1
1400000US36081157101,Census Tract 1571.01; Queens County; New York,Queens,749,461,159,61.5,21.2
1400000US36081070900,Census Tract 709; Queens County; New York,Queens,561,301,120,53.7,21.4
1400000US36081059300,Census Tract 593; Queens County; New York,Queens,1077,339,231,31.5,21.4
1400000US36081027702,Census Tract 277.02; Queens County; New York,Queens,674,367,144,54.5,21.4
1400000US36081155104,Census Tract 1551.04; Queens County; New York,Queens,602,181,129,30.1,21.4
1400000US36081007100,Census Tract 71; Queens County; New York,Queens,1753,721,376,41.1,21.4
1400000US36081000600,Census Tract 6; Queens County; New York,Queens,504,169,109,33.5,21.6
1400000US36081005900,Census Tract 59; Queens County; New York,Queens,1732,808,376,46.7,21.7
1400000US36081074100,Census Tract 741; Queens County; New York,Queens,624,300,136,48.1,21.8
1400000US36081002800,Census Tract 28; Queens County; New York,Queens,594,246,130,41.4,21.9
1400000US36081014800,Census Tract 148; Queens County; New York,Queens,228,59,50,25.9,21.9
1400000US36081011400,Census Tract 114; Queens County; New York,Queens,274,151,60,55.1,21.9
1400000US36081013200,Census Tract 132; Queens County; New York,Queens,452,179,99,39.6,21.9
1400000US36081065900,Census Tract 659; Queens County; New York,Queens,123,27,27,22.0,22.0
1400000US36081013500,Census Tract 135; Queens County; New York,Queens,246,96,54,39.0,22.0
1400000US36081046100,Census Tract 461; Queens County; New York,Queens,531,264,117,49.7,22.0
1400000US36081073900,Census Tract 739; Queens County; New York,Queens,1525,632,337,41.4,22.1
1400000US36081046901,Census Tract 469.01; Queens County; New York,Queens,1058,581,234,54.9,22.1
1400000US36081004401,Census Tract 44.01; Queens County; New York,Queens,552,211,122,38.2,22.1
1400000US36081008800,Census Tract 88; Queens County; New York,Queens,462,192,102,41.6,22.1
1400000US36081101003,Census Tract 1010.03; Queens County; New York,Queens,1140,395,253,34.6,22.2
1400000US36081144100,Census Tract 1441; Queens County; New York,Queens,261,88,58,33.7,22.2
1400000US36081085900,Census Tract 859; Queens County; New York,Queens,1202,596,267,49.6,22.2
1400000US36081060100,Census Tract 601; Queens County; New York,Queens,424,242,94,57.1,22.2
1400000US36081046700,Census Tract 467; Queens County; New York,Queens,1831,1049,406,57.3,22.2
1400000US36081023600,Census Tract 236; Queens County; New York,Queens,969,480,216,49.5,22.3
1400000US36081029400,Census Tract 294; Queens County; New York,Queens,1262,720,282,57.1,22.3
1400000US36081028700,Census Tract 287; Queens County; New York,Queens,2033,785,456,38.6,22.4
1400000US36081003100,Census Tract 31; Queens County; New York,Queens,746,327,167,43.8,22.4
1400000US36081026502,Census Tract 265.02; Queens County; New York,Queens,352,203,79,57.7,22.4
1400000US36081008500,Census Tract 85; Queens County; New York,Queens,391,177,88,45.3,22.5
1400000US36081018102,Census Tract 181.02; Queens County; New York,Queens,1486,776,335,52.2,22.5
1400000US36081045900,Census Tract 459; Queens County; New York,Queens,646,430,146,66.6,22.6
1400000US36081066401,Census Tract 664.01; Queens County; New York,Queens,225,146,51,64.9,22.7
1400000US36081018101,Census Tract 181.01; Queens County; New York,Queens,1625,884,370,54.4,22.8
1400000US36081018501,Census Tract 185.01; Queens County; New York,Queens,972,427,223,43.9,22.9
1400000US36081096400,Census Tract 964; Queens County; New York,Queens,1006,503,231,50.0,23.0
1400000US36081025301,Census Tract 253.01; Queens County; New York,Queens,1548,868,356,56.1,23.0
1400000US36081015801,Census Tract 158.01; Queens County; New York,Queens,381,175,88,45.9,23.1
1400000US36081029700,Census Tract 297; Queens County; New York,Queens,432,207,100,47.9,23.1
1400000US36081010800,Census Tract 108; Queens County; New York,Queens,212,149,49,70.3,23.1
1400000US36081098700,Census Tract 987; Queens County; New York,Queens,347,118,80,34.0,23.1
1400000US36081024900,Census Tract 249; Queens County; New York,Queens,1866,1193,432,63.9,23.2
1400000US36081026600,Census Tract 266; Queens County; New York,Queens,455,196,106,43.1,23.3
1400000US36081077903,Census Tract 779.03; Queens County; New York,Queens,471,184,110,39.1,23.4
1400000US36081023501,Census Tract 235.01; Queens County; New York,Queens,1497,750,351,50.1,23.4
1400000US36081051100,Census Tract 511; Queens County; New York,Queens,213,123,50,57.7,23.5
1400000US36081067900,Census Tract 679; Queens County; New York,Queens,1338,619,314,46.3,23.5
1400000US36081040502,Census Tract 405.02; Queens County; New York,Queens,426,190,100,44.6,23.5
1400000US36081010500,Census Tract 105; Queens County; New York,Queens,1614,843,381,52.2,23.6
1400000US36081134702,Census Tract 1347.02; Queens County; New York,Queens,1167,520,276,44.6,23.7
1400000US36081122704,Census Tract 1227.04; Queens County; New York,Queens,1104,417,262,37.8,23.7
1400000US36081052100,Census Tract 521; Queens County; New York,Queens,302,148,72,49.0,23.8
1400000US36081093800,Census Tract 938; Queens County; New York,Queens,1699,718,405,42.3,23.8
1400000US36081013700,Census Tract 137; Queens County; New York,Queens,669,250,159,37.4,23.8
1400000US36081097205,Census Tract 972.05; Queens County; New York,Queens,1294,572,309,44.2,23.9
1400000US36081064600,Census Tract 646; Queens County; New York,Queens,180,80,43,44.4,23.9
1400000US36081079200,Census Tract 792; Queens County; New York,Queens,422,181,101,42.9,23.9
1400000US36081055400,Census Tract 554; Queens County; New York,Queens,341,158,82,46.3,24.0
1400000US36081071305,Census Tract 713.05; Queens County; New York,Queens,1983,883,475,44.5,24.0
1400000US36081003302,Census Tract 33.02; Queens County; New York,Queens,344,115,83,33.4,24.1
1400000US36081136700,Census Tract 1367; Queens County; New York,Queens,747,472,180,63.2,24.1
1400000US36081066301,Census Tract 663.01; Queens County; New York,Queens,157,56,38,35.7,24.2
1400000US36081054500,Census Tract 545; Queens County; New York,Queens,1073,634,261,59.1,24.3
1400000US36081011900,Census Tract 119; Queens County; New York,Queens,625,290,152,46.4,24.3
1400000US36081027302,Census Tract 273.02; Queens County; New York,Queens,969,579,235,59.8,24.3
1400000US36081054000,Census Tract 540; Queens County; New York,Queens,542,185,132,34.1,24.4
1400000US36081048500,Census Tract 485; Queens County; New York,Queens,808,480,197,59.4,24.4
1400000US36081049201,Census Tract 492.01; Queens County; New York,Queens,1200,564,294,47.0,24.5
1400000US36081077905,Census Tract 779.05; Queens County; New York,Queens,473,206,116,43.6,24.5
1400000US36081057700,Census Tract 577; Queens County; New York,Queens,1100,545,271,49.5,24.6
1400000US36081051000,Census Tract 510; Queens County; New York,Queens,122,40,30,32.8,24.6
1400000US36081140300,Census Tract 1403; Queens County; New York,Queens,93,37,23,39.8,24.7
1400000US36081014300,Census Tract 143; Queens County; New York,Queens,1439,778,356,54.1,24.7
1400000US36081026501,Census Tract 265.01; Queens County; New York,Queens,1045,495,258,47.4,24.7
1400000US36081118100,Census Tract 1181; Queens County; New York,Queens,444,176,110,39.6,24.8
1400000US36081077500,Census Tract 775; Queens County; New York,Queens,816,436,202,53.4,24.8
1400000US36081041400,Census Tract 414; Queens County; New York,Queens,670,280,167,41.8,24.9
1400000US36081111300,Census Tract 1113; Queens County; New York,Queens,308,125,77,40.6,25.0
1400000US36081112300,Census Tract 1123; Queens County; New York,Queens,576,225,144,39.1,25.0
1400000US36081092200,Census Tract 922; Queens County; New York,Queens,76,27,19,35.5,25.0
1400000US36081002400,Census Tract 24; Queens County; New York,Queens,336,188,84,56.0,25.0
1400000US36081146300,Census Tract 1463; Queens County; New York,Queens,574,292,144,50.9,25.1
1400000US36081015300,Census Tract 153; Queens County; New York,Queens,748,357,188,47.7,25.1
1400000US36081025800,Census Tract 258; Queens County; New York,Queens,199,113,50,56.8,25.1
1400000US36081034700,Census Tract 347; Queens County; New York,Queens,630,452,158,71.7,25.1
1400000US36081014201,Census Tract 142.01; Queens County; New York,Queens,805,353,202,43.9,25.1
1400000US36081049600,Census Tract 496; Queens County; New York,Queens,115,65,29,56.5,25.2
1400000US36081005300,Census Tract 53; Queens County; New York,Queens,2017,817,511,40.5,25.3
1400000US36081020500,Census Tract 205; Queens County; New York,Queens,178,128,45,71.9,25.3
1400000US36081099704,Census Tract 997.04; Queens County; New York,Queens,1055,483,268,45.8,25.4
1400000US36081019200,Census Tract 192; Queens County; New York,Queens,173,93,44,53.8,25.4
1400000US36081040501,Census Tract 405.01; Queens County; New York,Queens,224,73,57,32.6,25.4
1400000US36081045500,Census Tract 455; Queens County; New York,Queens,4493,2322,1142,51.7,25.4
1400000US36081033403,Census Tract 334.03; Queens County; New York,Queens,1974,930,503,47.1,25.5
1400000US36081049900,Census Tract 499; Queens County; New York,Queens,785,378,200,48.2,25.5
1400000US36081040902,Census Tract 409.02; Queens County; New York,Queens,612,292,156,47.7,25.5
1400000US36081050500,Census Tract 505; Queens County; New York,Queens,330,158,85,47.9,25.8
1400000US36081039400,Census Tract 394; Queens County; New York,Queens,452,199,117,44.0,25.9
1400000US36081045400,Census Tract 454; Queens County; New York,Queens,931,324,241,34.8,25.9
1400000US36081038100,Census Tract 381; Queens County; New York,Queens,1119,783,291,70.0,26.0
1400000US36081005500,Census Tract 55; Queens County; New York,Queens,507,207,132,40.8,26.0
1400000US36081015100,Census Tract 151; Queens County; New York,Queens,910,508,237,55.8,26.0
1400000US36081019400,Census Tract 194; Queens County; New York,Queens,154,68,40,44.2,26.0
1400000US36081050000,Census Tract 500; Queens County; New York,Queens,1420,693,369,48.8,26.0
1400000US36081113900,Census Tract 1139; Queens County; New York,Queens,836,321,218,38.4,26.1
1400000US36081030906,Census Tract 309.06; Queens County; New York,Queens,983,600,258,61.0,26.2
1400000US36081129102,Census Tract 1291.02; Queens County; New York,Queens,38,10,10,26.3,26.3
1400000US36081046902,Census Tract 469.02; Queens County; New York,Queens,911,537,240,58.9,26.3
1400000US36081016800,Census Tract 168; Queens County; New York,Queens,262,99,69,37.8,26.3
1400000US36081027900,Census Tract 279; Queens County; New York,Queens,1726,894,455,51.8,26.4
1400000US36081033000,Census Tract 330; Queens County; New York,Queens,583,308,154,52.8,26.4
1400000US36081000800,Census Tract 8; Queens County; New York,Queens,375,114,99,30.4,26.4
1400000US36081026300,Census Tract 263; Queens County; New York,Queens,1607,727,425,45.2,26.4
1400000US36081031700,Census Tract 317; Queens County; New York,Queens,1051,478,279,45.5,26.5
1400000US36081037900,Census Tract 379; Queens County; New York,Queens,1185,651,314,54.9,26.5
1400000US36081021200,Census Tract 212; Queens County; New York,Queens,521,289,138,55.5,26.5
1400000US36081037600,Census Tract 376; Queens County; New York,Queens,607,339,161,55.8,26.5
1400000US36081053100,Census Tract 531; Queens County; New York,Queens,653,439,173,67.2,26.5
1400000US36081007500,Census Tract 75; Queens County; New York,Queens,2081,793,552,38.1,26.5
1400000US36081088902,Census Tract 889.02; Queens County; New York,Queens,1637,980,436,59.9,26.6
1400000US36081071306,Census Tract 713.06; Queens County; New York,Queens,2422,1294,645,53.4,26.6
1400000US36081026902,Census Tract 269.02; Queens County; New York,Queens,1103,664,293,60.2,26.6
1400000US36081059501,Census Tract 595.01; Queens County; New York,Queens,539,279,144,51.8,26.7
1400000US36081033401,Census Tract 334.01; Queens County; New York,Queens,887,667,237,75.2,26.7
1400000US36081068000,Census Tract 680; Queens County; New York,Queens,356,161,95,45.2,26.7
1400000US36081129104,Census Tract 1291.04; Queens County; New York,Queens,355,108,95,30.4,26.8
1400000US36081129103,Census Tract 1291.03; Queens County; New York,Queens,656,243,176,37.0,26.8
1400000US36081103300,Census Tract 1033; Queens County; New York,Queens,448,215,120,48.0,26.8
1400000US36081026000,Census Tract 260; Queens County; New York,Queens,499,363,134,72.7,26.9
1400000US36081074700,Census Tract 747; Queens County; New York,Queens,633,275,170,43.4,26.9
1400000US36081007300,Census Tract 73; Queens County; New York,Queens,1738,669,470,38.5,27.0
1400000US36081052500,Census Tract 525; Queens County; New York,Queens,373,181,101,48.5,27.1
1400000US36081003900,Census Tract 39; Queens County; New York,Queens,468,328,127,70.1,27.1
1400000US36081059800,Census Tract 598; Queens County; New York,Queens,218,103,59,47.2,27.1
1400000US36081012800,Census Tract 128; Queens County; New York,Queens,354,185,96,52.3,27.1
1400000US36081063000,Census Tract 630; Queens County; New York,Queens,81,52,22,64.2,27.2
1400000US36081061601,Census Tract 616.01; Queens County; New York,Queens,66,18,18,27.3,27.3
1400000US36081055300,Census Tract 553; Queens County; New York,Queens,959,446,263,46.5,27.4
1400000US36081011500,Census Tract 115; Queens County; New York,Queens,1020,424,281,41.6,27.5
1400000US36081018700,Census Tract 187; Queens County; New York,Queens,633,312,174,49.3,27.5
1400000US36081052600,Census Tract 526; Queens County; New York,Queens,250,81,69,32.4,27.6
1400000US36081021400,Census Tract 214; Queens County; New York,Queens,1466,737,404,50.3,27.6
1400000US36081104700,Census Tract 1047; Queens County; New York,Queens,1063,663,294,62.4,27.7
1400000US36081044400,Census Tract 444; Queens County; New York,Queens,1101,627,305,56.9,27.7
1400000US36081027800,Census Tract 278; Queens County; New York,Queens,558,266,155,47.7,27.8
1400000US36081027500,Census Tract 275; Queens County; New York,Queens,1433,551,400,38.5,27.9
1400000US36081134100,Census Tract 1341; Queens County; New York,Queens,477,250,133,52.4,27.9
1400000US36081046300,Census Tract 463; Queens County; New York,Queens,874,674,245,77.1,28.0
1400000US36081036100,Census Tract 361; Queens County; New York,Queens,465,257,131,55.3,28.2
1400000US36081049301,Census Tract 493.01; Queens County; New York,Queens,348,105,98,30.2,28.2
1400000US36081058900,Census Tract 589; Queens County; New York,Queens,1690,871,476,51.5,28.2
1400000US36081047801,Census Tract 478.01; Queens County; New York,Queens,571,183,162,32.0,28.4
1400000US36081003800,Census Tract 38; Queens County; New York,Queens,388,194,110,50.0,28.4
1400000US36081056700,Census Tract 567; Queens County; New York,Queens,536,194,152,36.2,28.4
1400000US36081014000,Census Tract 140; Queens County; New York,Queens,962,458,274,47.6,28.5
1400000US36081161700,Census Tract 1617; Queens County; New York,Queens,312,180,89,57.7,28.5
1400000US36081028300,Census Tract 283; Queens County; New York,Queens,2157,959,615,44.5,28.5
1400000US36081101700,Census Tract 1017; Queens County; New York,Queens,193,55,55,28.5,28.5
1400000US36081043900,Census Tract 439; Queens County; New York,Queens,937,555,267,59.2,28.5
1400000US36081040302,Census Tract 403.02; Queens County; New York,Queens,797,359,228,45.0,28.6
1400000US36081000702,Census Tract 7.02; Queens County; New York,Queens,1672,731,478,43.7,28.6
1400000US36081037700,Census Tract 377; Queens County; New York,Queens,762,443,218,58.1,28.6
1400000US36081042700,Census Tract 427; Queens County; New York,Queens,1073,454,308,42.3,28.7
1400000US36081125700,Census Tract 1257; Queens County; New York,Queens,373,188,107,50.4,28.7
1400000US36081015700,Census Tract 157; Queens County; New York,Queens,709,409,204,57.7,28.8
1400000US36081046200,Census Tract 462; Queens County; New York,Queens,1550,1147,446,74.0,28.8
1400000US36081056200,Census Tract 562; Queens County; New York,Queens,73,51,21,69.9,28.8
1400000US36081061301,Census Tract 613.01; Queens County; New York,Queens,1324,713,385,53.9,29.1
1400000US36081028802,Census Tract 288.02; Queens County; New York,Queens,213,137,62,64.3,29.1
1400000US36081015600,Census Tract 156; Queens County; New York,Queens,253,126,74,49.8,29.2
1400000US36081053501,Census Tract 535.01; Queens County; New York,Queens,339,220,100,64.9,29.5
1400000US36081086300,Census Tract 863; Queens County; New York,Queens,1641,1062,485,64.7,29.6
1400000US36081116700,Census Tract 1167; Queens County; New York,Queens,533,271,158,50.8,29.6
1400000US36081046800,Census Tract 468; Queens County; New York,Queens,594,210,177,35.4,29.8
1400000US36081004300,Census Tract 43; Queens County; New York,Queens,1008,530,301,52.6,29.9
1400000US36081134701,Census Tract 1347.01; Queens County; New York,Queens,1839,932,552,50.7,30.0
1400000US36081037502,Census Tract 375.02; Queens County; New York,Queens,603,401,181,66.5,30.0
1400000US36081081400,Census Tract 814; Queens County; New York,Queens,160,113,48,70.6,30.0
1400000US36081117500,Census Tract 1175; Queens County; New York,Queens,931,607,279,65.2,30.0
1400000US36081144700,Census Tract 1447; Queens County; New York,Queens,418,222,126,53.1,30.1
1400000US36081099100,Census Tract 991; Queens County; New York,Queens,286,172,86,60.1,30.1
1400000US36081101004,Census Tract 1010.04; Queens County; New York,Queens,2008,1154,606,57.5,30.2
1400000US36081074500,Census Tract 745; Queens County; New York,Queens,1404,572,426,40.7,30.3
1400000US36081066900,Census Tract 669; Queens County; New York,Queens,312,177,95,56.7,30.4
1400000US36081047300,Census Tract 473; Queens County; New York,Queens,1095,589,333,53.8,30.4
1400000US36081015200,Census Tract 152; Queens County; New York,Queens,406,199,124,49.0,30.5
1400000US36081074300,Census Tract 743; Queens County; New York,Queens,934,718,285,76.9,30.5
1400000US36081086400,Census Tract 864; Queens County; New York,Queens,331,130,101,39.3,30.5
1400000US36081000200,Census Tract 2; Queens County; New York,Queens,461,282,141,61.2,30.6
1400000US36081028500,Census Tract 285; Queens County; New York,Queens,778,324,239,41.6,30.7
1400000US36081017600,Census Tract 176; Queens County; New York,Queens,199,61,61,30.7,30.7
1400000US36081008700,Census Tract 87; Queens County; New York,Queens,1686,819,520,48.6,30.8
1400000US36081077908,Census Tract 779.08; Queens County; New York,Queens,1113,615,343,55.3,30.8
1400000US36081047900,Census Tract 479; Queens County; New York,Queens,1303,777,402,59.6,30.9
1400000US36081099802,Census Tract 998.02; Queens County; New York,Queens,2563,1373,795,53.6,31.0
1400000US36081115100,Census Tract 1151; Queens County; New York,Queens,61,19,19,31.1,31.1
1400000US36081018800,Census Tract 188; Queens County; New York,Queens,128,73,40,57.0,31.3
1400000US36081066000,Census Tract 660; Queens County; New York,Queens,501,257,157,51.3,31.3
1400000US36081040701,Census Tract 407.01; Queens County; New York,Queens,704,365,220,51.8,31.3
1400000US36081018600,Census Tract 186; Queens County; New York,Queens,201,71,63,35.3,31.3
1400000US36081086100,Census Tract 861; Queens County; New York,Queens,385,244,121,63.4,31.4
1400000US36081063302,Census Tract 633.02; Queens County; New York,Queens,223,100,70,44.8,31.4
1400000US36081085700,Census Tract 857; Queens County; New York,Queens,1526,806,479,52.8,31.4
1400000US36081118700,Census Tract 1187; Queens County; New York,Queens,531,276,167,52.0,31.5
1400000US36081040901,Census Tract 409.01; Queens County; New York,Queens,282,152,89,53.9,31.6
1400000US36081055900,Census Tract 559; Queens County; New York,Queens,316,191,100,60.4,31.6
1400000US36081015802,Census Tract 158.02; Queens County; New York,Queens,629,324,199,51.5,31.6
1400000US36081083800,Census Tract 838; Queens County; New York,Queens,576,352,182,61.1,31.6
1400000US36081122300,Census Tract 1223; Queens County; New York,Queens,277,146,88,52.7,31.8
1400000US36081150702,Census Tract 1507.02; Queens County; New York,Queens,308,144,98,46.8,31.8
1400000US36081080900,Census Tract 809; Queens County; New York,Queens,604,401,192,66.4,31.8
1400000US36081058200,Census Tract 582; Queens County; New York,Queens,332,196,106,59.0,31.9
1400000US36081029500,Census Tract 295; Queens County; New York,Queens,645,398,207,61.7,32.1
1400000US36081051300,Census Tract 513; Queens County; New York,Queens,280,142,90,50.7,32.1
1400000US36081155101,Census Tract 1551.01; Queens County; New York,Queens,84,62,27,73.8,32.1
1400000US36081012200,Census Tract 122; Queens County; New York,Queens,274,179,88,65.3,32.1
1400000US36081044301,Census Tract 443.01; Queens County; New York,Queens,1300,719,418,55.3,32.2
1400000US36081019800,Census Tract 198; Queens County; New York,Queens,666,374,215,56.2,32.3
1400000US36081077904,Census Tract 779.04; Queens County; New York,Queens,1241,511,401,41.2,32.3
1400000US36081103201,Census Tract 1032.01; Queens County; New York,Queens,1676,1028,543,61.3,32.4
1400000US36081048100,Census Tract 481; Queens County; New York,Queens,1392,696,451,50.0,32.4
1400000US36081036300,Census Tract 363; Queens County; New York,Queens,449,252,146,56.1,32.5
1400000US36081115700,Census Tract 1157; Queens County; New York,Queens,595,405,194,68.1,32.6
1400000US36081050700,Census Tract 507; Queens County; New York,Queens,604,300,197,49.7,32.6
1400000US36081033404,Census Tract 334.04; Queens County; New York,Queens,2530,1066,824,42.1,32.6
1400000US36081145101,Census Tract 1451.01; Queens County; New York,Queens,153,69,50,45.1,32.7
1400000US36081099705,Census Tract 997.05; Queens County; New York,Queens,250,122,82,48.8,32.8
1400000US36081099200,Census Tract 992; Queens County; New York,Queens,1308,753,429,57.6,32.8
1400000US36081046500,Census Tract 465; Queens County; New York,Queens,801,390,264,48.7,33.0
1400000US36081120300,Census Tract 1203; Queens County; New York,Queens,261,86,86,33.0,33.0
1400000US36081084901,Census Tract 849.01; Queens County; New York,Queens,934,434,308,46.5,33.0
1400000US36081059900,Census Tract 599; Queens County; New York,Queens,121,86,40,71.1,33.1
1400000US36081092900,Census Tract 929; Queens County; New York,Queens,1055,549,349,52.0,33.1
1400000US36081045800,Census Tract 458; Queens County; New York,Queens,392,276,130,70.4,33.2
1400000US36081047802,Census Tract 478.02; Queens County; New York,Queens,156,62,52,39.7,33.3
1400000US36081089201,Census Tract 892.01; Queens County; New York,Queens,338,181,113,53.6,33.4
1400000US36081087100,Census Tract 871; Queens County; New York,Queens,1903,1210,639,63.6,33.6
1400000US36081079702,Census Tract 797.02; Queens County; New York,Queens,1357,704,456,51.9,33.6
1400000US36081045200,Census Tract 452; Queens County; New York,Queens,92,37,31,40.2,33.7
1400000US36081027101,Census Tract 271.01; Queens County; New York,Queens,1255,798,425,63.6,33.9
1400000US36081053200,Census Tract 532; Queens County; New York,Queens,109,52,37,47.7,33.9
1400000US36081016100,Census Tract 161; Queens County; New York,Queens,567,319,192,56.3,33.9
1400000US36081007900,Census Tract 79; Queens County; New York,Queens,856,432,290,50.5,33.9
1400000US36081052800,Census Tract 528; Queens County; New York,Queens,229,101,78,44.1,34.1
1400000US36081068700,Census Tract 687; Queens County; New York,Queens,1321,764,452,57.8,34.2
1400000US36081062100,Census Tract 621; Queens County; New York,Queens,453,273,156,60.3,34.4
1400000US36081012000,Census Tract 120; Queens County; New York,Queens,378,274,130,72.5,34.4
1400000US36081015900,Census Tract 159; Queens County; New York,Queens,1612,845,555,52.4,34.4
1400000US36081065600,Census Tract 656; Queens County; New York,Queens,637,281,219,44.1,34.4
1400000US36081004001,Census Tract 40.01; Queens County; New York,Queens,393,224,135,57.0,34.4
1400000US36081049302,Census Tract 493.02; Queens County; New York,Queens,502,297,173,59.2,34.5
1400000US36081056800,Census Tract 568; Queens County; New York,Queens,594,346,205,58.2,34.5
1400000US36081044302,Census Tract 443.02; Queens County; New York,Queens,981,458,338,46.7,34.5
1400000US36081048900,Census Tract 489; Queens County; New York,Queens,324,209,112,64.5,34.6
1400000US36081059000,Census Tract 590; Queens County; New York,Queens,81,56,28,69.1,34.6
1400000US36081030905,Census Tract 309.05; Queens County; New York,Queens,826,430,286,52.1,34.6
1400000US36081028900,Census Tract 289; Queens County; New York,Queens,1522,661,528,43.4,34.7
1400000US36081088400,Census Tract 884; Queens County; New York,Queens,999,604,347,60.5,34.7
1400000US36081073100,Census Tract 731; Queens County; New York,Queens,152,86,53,56.6,34.9
1400000US36081009400,Census Tract 94; Queens County; New York,Queens,393,237,137,60.3,34.9
1400000US36081115900,Census Tract 1159; Queens County; New York,Queens,951,612,332,64.4,34.9
1400000US36081010200,Census Tract 102; Queens County; New York,Queens,347,159,121,45.8,34.9
1400000US36081050400,Census Tract 504; Queens County; New York,Queens,195,80,68,41.0,34.9
1400000US36081013800,Census Tract 138; Queens County; New York,Queens,660,369,232,55.9,35.2
1400000US36081039901,Census Tract 399.01; Queens County; New York,Queens,348,135,123,38.8,35.3
1400000US36081147900,Census Tract 1479; Queens County; New York,Queens,700,482,248,68.9,35.4
1400000US36081050600,Census Tract 506; Queens County; New York,Queens,113,52,40,46.0,35.4
1400000US36081061800,Census Tract 618; Queens County; New York,Queens,143,59,51,41.3,35.7
1400000US36081015000,Census Tract 150; Queens County; New York,Queens,210,126,75,60.0,35.7
1400000US36081071900,Census Tract 719; Queens County; New York,Queens,802,558,287,69.6,35.8
1400000US36081050202,Census Tract 502.02; Queens County; New York,Queens,179,127,64,70.9,35.8
1400000US36081003200,Census Tract 32; Queens County; New York,Queens,215,122,77,56.7,35.8
1400000US36081032900,Census Tract 329; Queens County; New York,Queens,487,331,175,68.0,35.9
1400000US36081040101,Census Tract 401.01; Queens County; New York,Queens,453,272,163,60.0,36.0
1400000US36081094202,Census Tract 942.02; Queens County; New York,Queens,1388,738,500,53.2,36.0
1400000US36081011200,Census Tract 112; Queens County; New York,Queens,464,221,167,47.6,36.0
1400000US36081023502,Census Tract 235.02; Queens County; New York,Queens,1169,662,422,56.6,36.1
1400000US36081025402,Census Tract 254.02; Queens County; New York,Queens,1656,1064,599,64.3,36.2
1400000US36081094500,Census Tract 945; Queens County; New York,Queens,300,158,109,52.7,36.3
1400000US36081013400,Census Tract 134; Queens County; New York,Queens,1567,965,569,61.6,36.3
1400000US36081061900,Census Tract 619; Queens County; New York,Queens,758,423,275,55.8,36.3
1400000US36081023800,Census Tract 238; Queens County; New York,Queens,1419,805,516,56.7,36.4
1400000US36081041500,Census Tract 415; Queens County; New York,Queens,890,407,325,45.7,36.5
1400000US36081088903,Census Tract 889.03; Queens County; New York,Queens,320,188,117,58.8,36.6
1400000US36081118500,Census Tract 1185; Queens County; New York,Queens,516,349,189,67.6,36.6
1400000US36081027301,Census Tract 273.01; Queens County; New York,Queens,711,434,261,61.0,36.7
1400000US36081043200,Census Tract 432; Queens County; New York,Queens,79,57,29,72.2,36.7
1400000US36081138501,Census Tract 1385.01; Queens County; New York,Queens,729,405,268,55.6,36.8
1400000US36081032800,Census Tract 328; Queens County; New York,Queens,314,167,116,53.2,36.9
1400000US36081002600,Census Tract 26; Queens County; New York,Queens,195,110,72,56.4,36.9
1400000US36081071303,Census Tract 713.03; Queens County; New York,Queens,1661,958,613,57.7,36.9
1400000US36081084500,Census Tract 845; Queens County; New York,Queens,1909,1210,704,63.4,36.9
1400000US36081091900,Census Tract 919; Queens County; New York,Queens,733,490,271,66.8,37.0
1400000US36081028100,Census Tract 281; Queens County; New York,Queens,1312,741,486,56.5,37.0
1400000US36081039902,Census Tract 399.02; Queens County; New York,Queens,356,281,132,78.9,37.1
1400000US36081024000,Census Tract 240; Queens County; New York,Queens,2140,1402,794,65.5,37.1
1400000US36081102900,Census Tract 1029; Queens County; New York,Queens,815,420,302,51.5,37.1
1400000US36081009600,Census Tract 96; Queens County; New York,Queens,202,100,75,49.5,37.1
1400000US36081004200,Census Tract 42; Queens County; New York,Queens,636,452,236,71.1,37.1
1400000US36081044601,Census Tract 446.01; Queens County; New York,Queens,1029,578,384,56.2,37.3
1400000US36081085500,Census Tract 855; Queens County; New York,Queens,2206,1400,826,63.5,37.4
1400000US36081020800,Census Tract 208; Queens County; New York,Queens,1167,696,436,59.6,37.4
1400000US36081069702,Census Tract 697.02; Queens County; New York,Queens,337,175,126,51.9,37.4
1400000US36081044602,Census Tract 446.02; Queens County; New York,Queens,1327,853,497,64.3,37.5
1400000US36081033900,Census Tract 339; Queens County; New York,Queens,298,204,112,68.5,37.6
1400000US36081084902,Census Tract 849.02; Queens County; New York,Queens,1001,623,377,62.2,37.7
1400000US36081093900,Census Tract 939; Queens County; New York,Queens,1090,551,411,50.6,37.7
1400000US36081020600,Census Tract 206; Queens County; New York,Queens,298,251,113,84.2,37.9
1400000US36081072100,Census Tract 721; Queens County; New York,Queens,606,265,231,43.7,38.1
1400000US36081064500,Census Tract 645; Queens County; New York,Queens,351,190,134,54.1,38.2
1400000US36081069300,Census Tract 693; Queens County; New York,Queens,952,584,364,61.3,38.2
